HouseWeb,Address,Price,PropertyType,Bedroom,BedroomPlus,Bathroom,SquareFootage,Style,DatePosted,BuildingAge,City,Region,HouseAddress,Lat_Long
https://www.zolo.ca/burlington-real-estate/2105-berwick-drive/1,"1 - 2105 Berwick Drive, Burlington, Tansley",1149000,Condo Townhouse,2,,3,1600-1799,2-Storey,2024-01-09,30,burlington,halton region,"2105 berwick drive/1, burlington","(43.38733236928812, -79.80870355843041)"
https://www.zolo.ca/burlington-real-estate/2007-james-street/305,"305 - 2007 James Street, Burlington, Alton",789000,Condo Apt,2,,2,800-899,Apartment,2024-01-09,0,burlington,halton region,"2007 james street/305, burlington","(43.3263649201609, -79.7980511653228)"
https://www.zolo.ca/burlington-real-estate/2263-leominster-drive,"2263 Leominster Drive, Burlington Brant, Hills",899900,Link,3,,2,1100-1500,2-Storey,2024-01-09,50,burlington,halton region,"2263 leominster drive, burlington","(43.36612187948364, -79.84192070543855)"
https://www.zolo.ca/burlington-real-estate/5250-lakeshore-road,"5250 Lakeshore Road,, Burlington",699900,,1,,2,,,2024-01-09,0,burlington,halton region,"5250 lakeshore road, burlington","(43.36548498057084, -79.73505873220742)"
https://www.zolo.ca/burlington-real-estate/430-pearl-street/209,"209 - 430 Pearl Street, Burlington, Brant",798000,Condo Apt,2,,2,900-999,Apartment,2024-01-08,50,burlington,halton region,"430 pearl street/209, burlington","(43.3267885834569, -79.79552360242025)"
https://www.zolo.ca/burlington-real-estate/620-king-road,"620 King Road, Burlington, Lasalle",3899900,Detached,4,1,7,3500-5000,2-Storey,2024-01-08,5,burlington,halton region,"620 king road, burlington","(43.312561182916426, -79.82011334030894)"
https://www.zolo.ca/burlington-real-estate/2050-country-club-drive,"2050 Country Club Drive, Burlington, Rose",1968500,Detached,3,1,4,2500-3000,2-Storey,2024-01-08,30,burlington,halton region,"2050 country club drive, burlington","(43.3887580052897, -79.79819466350516)"
https://www.zolo.ca/burlington-real-estate/1276-maple-crossing-boulevard/1405,"1405 - 1276 Maple Crossing Boulevard, Burlington, Lasalle",694900,Condo Apt,2,,2,1000-1199,Apartment,2024-01-08,0,burlington,halton region,"1276 maple crossing boulevard/1405, burlington","(43.323276607935924, -79.8058057668646)"
https://www.zolo.ca/burlington-real-estate/340-plains-road-east/507,"507 - 340 Plains Road EBurlington, Lasalle",529900,Condo Apt,1,,1,600-699,Apartment,2024-01-08,5,burlington,halton region,"340 plains road east/507, burlington","(43.31506678523266, -79.84116239465827)"
https://www.zolo.ca/burlington-real-estate/5475-lakeshore-road/10,"10 - 5475 Lakeshore Road, Burlington, Appleby",699000,Condo Townhouse,3,,3,1000-1199,2-Storey,2024-01-08,0,burlington,halton region,"5475 lakeshore road/10, burlington","(43.37141693726713, -79.7279800473377)"
https://www.zolo.ca/burlington-real-estate/5260-dundas-street-west/c203,"C203 - 5260 Dundas Street WBurlington, Orchard",799000,Condo Apt,2,1,2,1000-1199,Loft,2024-01-06,5,burlington,halton region,"5260 dundas street west/c203, burlington","(43.412198500434016, -79.80048166578658)"
https://www.zolo.ca/burlington-real-estate/3952-leonardo-street,"3952 Leonardo Street, Burlington, Alton",1025000,Semi-Detached,3,1,3,1500-2000,2 1/2 Storey,2024-01-06,0,burlington,halton region,"3952 leonardo street, burlington","(43.3935061019815, -79.82735270626254)"
https://www.zolo.ca/burlington-real-estate/2093-fairview-street/404,"404 - 2093 Fairview Street, Burlington, Freeman",605000,Condo Apt,2,,2,800-899,Apartment,2024-01-05,0,burlington,halton region,"2093 fairview street/404, burlington","(43.339858107892724, -79.81010551555553)"
https://www.zolo.ca/burlington-real-estate/1998-ironstone-drive,"1998 Ironstone Drive,, Burlington",829900,,2,,2,,,2024-01-05,0,burlington,halton region,"1998 ironstone drive, burlington","(43.39371171006641, -79.78753807944597)"
https://www.zolo.ca/burlington-real-estate/1998-ironstone-drive/613,"613 - 1998 Ironstone Drive, Burlington, Uptown",829900,Condo Apt,2,,2,1000-1199,Apartment,2024-01-05,30,burlington,halton region,"1998 ironstone drive/613, burlington","(43.39371171006641, -79.78753807944597)"
https://www.zolo.ca/burlington-real-estate/2065-weybridge-court,"2065 Weybridge Court, Burlington Brant, Hills",1449000,Detached,3,2,4,2500-3000,2-Storey,2024-01-05,99,burlington,halton region,"2065 weybridge court, burlington","(43.355359012892166, -79.83368498265449)"
https://www.zolo.ca/burlington-real-estate/162-fruitland-avenue,"162 Fruitland Avenue, Burlington, Roseland",5995000,Detached,4,,5,5000+,2-Storey,2024-01-04,15,burlington,halton region,"162 fruitland avenue, burlington","(43.340378582170416, -79.76659337979117)"
https://www.zolo.ca/burlington-real-estate/2124-deyncourt-drive,"2124 Deyncourt Drive, Burlington, Brant",1649000,Detached,3,1,2,1100-1500,Bungalow,2024-01-04,99,burlington,halton region,"2124 deyncourt drive, burlington","(43.33513280997758, -79.80296287676457)"
https://www.zolo.ca/burlington-real-estate/1117-cooke-boulevard/a615,"A615 - 1117 Cooke Boulevard, Burlington, Lasalle",489900,Condo Apt,1,1,1,500-599,Apartment,2024-01-04,0,burlington,halton region,"1117 cooke boulevard/a615, burlington","(43.31033520089014, -79.85429549582969)"
https://www.zolo.ca/burlington-real-estate/1412-alfred-crescent,"1412 Alfred Crescent, Burlington, Brant",1175000,Detached,3,,1,1100-1500,Bungalow,2024-01-04,99,burlington,halton region,"1412 alfred crescent, burlington","(43.329532692827996, -79.80777551411082)"
https://www.zolo.ca/burlington-real-estate/5040-mount-nemo-crescent,"5040 Mount Nemo Crescent, Burlington Rural, Burlington",5000000,Detached,4,1,6,5000+,2-Storey,2024-01-03,0,burlington,halton region,"5040 mount nemo crescent, burlington","(43.40845409473798, -79.87372944125613)"
https://www.zolo.ca/burlington-real-estate/2106-turnberry-road,"2106Turnberry Road, Burlington, Rose",,Detached,5,,5,3500-5000,2-Storey,2024-01-22,30,burlington,halton region,"2106 turnberry road, burlington","(43.39287921944302, -79.80351448981256)"
https://www.zolo.ca/burlington-real-estate/503-martha-street,"503 Martha Street, Burlington, Brant",1749000,Detached,4,,3,2000-2500,2 1/2 Storey,2024-01-03,99,burlington,halton region,"503 martha street, burlington","(43.33003141606693, -79.79691877020379)"
https://www.zolo.ca/burlington-real-estate/399-elizabeth-street/506,"506 - 399 Elizabeth Street, Burlington, Brant",799999,Condo Apt,1,,1,800-899,Apartment,2024-01-02,30,burlington,halton region,"399 elizabeth street/506, burlington","(43.32565501487147, -79.79475892139355)"
https://www.zolo.ca/burlington-real-estate/1284-guelph-line-east/409,"409 - 1284 Guelph Line EBurlington, Mountainside",599999,Condo Apt,1,,2,700-799,Apartment,2024-01-01,0,burlington,halton region,"1284 guelph line east/409, burlington","(43.358453318177936, -79.81367033897604)"
https://www.zolo.ca/burlington-real-estate/2007-james-street/313,"313 - 2007 James Street, Burlington, Brant",830000,Condo Apt,1,1,2,800-899,Apartment,2023-12-29,0,burlington,halton region,"2007 james street/313, burlington","(43.3263649201609, -79.7980511653228)"
https://www.zolo.ca/burlington-real-estate/100-burloak-drive/2504,"2504 - 100 Burloak Drive, Burlington, Appleby",640000,Condo Apt,2,,2,900-999,Apartment,2023-12-28,30,burlington,halton region,"100 burloak drive/2504, burlington","(43.372258019341274, -79.7262846397824)"
https://www.zolo.ca/burlington-real-estate/675-cumberland-avenue,"675 Cumberland Avenue, Burlington, Roseland",909000,Detached,5,,1,,Bungalow,2023-12-27,0,burlington,halton region,"675 cumberland avenue, burlington","(43.35154788724685, -79.78503549461487)"
https://www.zolo.ca/burlington-real-estate/5427-anthony-place,"5427 Anthony Place,, Burlington",2399000,,4,,4,,2 Level,2023-12-27,0,burlington,halton region,"5427 anthony place, burlington","(43.372360781474214, -79.73270333359609)"
https://www.zolo.ca/burlington-real-estate/2007-james-street/1604,"1604 - 2007 James Street, Burlington, Brant",799999,Condo Apt,2,,2,800-899,Apartment,2023-12-22,0,burlington,halton region,"2007 james street/1604, burlington","(43.3263649201609, -79.7980511653228)"
https://www.zolo.ca/burlington-real-estate/4025-kilmer-drive/102,"102 - 4025 Kilmer Drive, Burlington, Tansley",599900,Condo Apt,2,,2,1000-1199,Apartment,2023-12-22,30,burlington,halton region,"4025 kilmer drive/102, burlington","(43.37910108891273, -79.80251318765922)"
https://www.zolo.ca/burlington-real-estate/378-torrance-street,"378 Torrance Street, Burlington, Brant",1200000,Detached,3,,3,,Bungalow,2023-12-22,0,burlington,halton region,"378 torrance street, burlington","(43.32832578258976, -79.79144672853474)"
https://www.zolo.ca/burlington-real-estate/2145-country-club-drive/16,"16-2145Country Club Drive, Burlington, Rose",,Condo Townhouse,3,,3,2000-2249,2-Storey,2024-01-25,30,burlington,halton region,"2145 country club drive/16, burlington","(43.39247684618107, -79.80670313341855)"
https://www.zolo.ca/burlington-real-estate/975-warwick-court,"975 Warwick Court,, Burlington",399000,,1,,1,,,2023-12-21,0,burlington,halton region,"975 warwick court, burlington","(43.32296580696615, -79.83018562189778)"
https://www.zolo.ca/burlington-real-estate/975-warwick-court/1005,"1005 - 975 Warwick Court, Burlington, Lasalle",399000,Condo Apt,1,,1,800-899,Apartment,2023-12-21,99,burlington,halton region,"975 warwick court/1005, burlington","(43.32296580696615, -79.83018562189778)"
https://www.zolo.ca/burlington-real-estate/2531-northampton-boulevard-south/19,"19 - 2531 Northampton Boulevard SBurlington, Headon",799999,Condo Townhouse,3,,3,1600-1799,3-Storey,2023-12-20,30,burlington,halton region,"2531 northampton boulevard south/19, burlington","(43.38974216645107, -79.8259335662359)"
https://www.zolo.ca/burlington-real-estate/360-pearl-street,"360 Pearl Street,, Burlington",899900,,2,,2,,,2023-12-19,0,burlington,halton region,"360 pearl street, burlington","(44.48098700236574, -73.20415001046106)"
https://www.zolo.ca/burlington-real-estate/360-pearl-street/305,"305 - 360 Pearl Street, Burlington, Brant",899900,Condo Apt,2,,2,1200-1399,Apartment,2024-01-04,0,burlington,halton region,"360 pearl street/305, burlington","(43.325953787810136, -79.79406288815386)"
https://www.zolo.ca/burlington-real-estate/379-bryant-crescent,"379 Bryant Crescent, Burlington, Appleby",1099900,Detached,3,2,2,1100-1500,Bungalow-Raised,2023-12-18,99,burlington,halton region,"379 bryant crescent, burlington","(43.36672210757001, -79.75093967269684)"
https://www.zolo.ca/burlington-real-estate/5469-randolph-crescent-west,"5469 Randolph Crescent WBurlington, Appleby",1359800,Detached,2,1,2,,Bungalow,2023-12-16,0,burlington,halton region,"5469 randolph crescent west, burlington","(43.37327248108261, -79.73128478030269)"
https://www.zolo.ca/burlington-real-estate/468-locust-street,"468 Locust Street, Burlington, Brant",1679000,Detached,0,,0,,2-Storey,2023-12-15,0,burlington,halton region,"468 locust street, burlington","(43.32532761773342, -79.79959477661158)"
https://www.zolo.ca/burlington-real-estate/2134-falmouth-terrace,"2134 Falmouth Terrace,, Burlington",999999,,4,,2,,Bungalow,2023-12-14,0,burlington,halton region,"2134 falmouth terrace, burlington","(43.354554685463455, -79.83959799624961)"
https://www.zolo.ca/burlington-real-estate/1276-maple-crossing-boulevard/703,"703 - 1276 Maple Crossing Boulevard, Burlington, Brant",624900,Condo Apt,2,,2,1000-1199,Apartment,2023-12-14,50,burlington,halton region,"1276 maple crossing boulevard/703, burlington","(43.323276607935924, -79.8058057668646)"
https://www.zolo.ca/burlington-real-estate/1276-maple-crossing-boulevard,"1276 Maple Crossing Boulevard,, Burlington",624900,,2,,2,,,2023-12-13,0,burlington,halton region,"1276 maple crossing boulevard, burlington","(43.323276607935924, -79.8058057668646)"
https://www.zolo.ca/burlington-real-estate/570-enfield-road-west,"570 Enfield Road WBurlington, Lasalle",1198000,Detached,3,,2,,2-Storey,2023-12-13,0,burlington,halton region,"570 enfield road west, burlington","(43.32275328381115, -79.83715802423524)"
https://www.zolo.ca/burlington-real-estate/181-plains-road-west/48,"48 - 181 Plains Road WBurlington, Lasalle",749900,Condo Townhouse,2,,2,1400-1599,3-Storey,2023-12-11,15,burlington,halton region,"181 plains road west/48, burlington","(43.3025021447346, -79.85915255726276)"
https://www.zolo.ca/burlington-real-estate/1052-dovercourt-avenue,"1052 Dovercourt Avenue, Burlington, Lasalle",899900,Detached,3,1,2,1100-1500,Bungalow-Raised,2023-12-21,99,burlington,halton region,"1052 dovercourt avenue, burlington","(43.317230783084995, -79.84221541315421)"
https://www.zolo.ca/burlington-real-estate/975-warwick-court/202,"202 - 975 Warwick Court, Burlington, Lasalle",460000,Condo Apt,2,,1,900-999,Apartment,2023-12-09,0,burlington,halton region,"975 warwick court/202, burlington","(43.32296580696615, -79.83018562189778)"
https://www.zolo.ca/burlington-real-estate/2317-lakeshore-road,"2317 Lakeshore Road, Burlington, Brant",2189000,Detached,3,,3,1500-2000,2-Storey,2023-12-08,0,burlington,halton region,"2317 lakeshore road, burlington","(43.33093628442424, -79.78372339149179)"
https://www.zolo.ca/burlington-real-estate/675-north-shore-boulevard-east,"675 North Shore Boulevard EBurlington, Lasalle",1749900,Detached,4,,3,,Sidesplit 4,2023-12-07,0,burlington,halton region,"675 north shore boulevard east, burlington","(43.313443420135144, -79.8166009876023)"
https://www.zolo.ca/burlington-real-estate/2091-edgebank-court,"2091 Edgebank Court, Burlington, Headon",1449000,Detached,4,,3,2000-2500,2-Storey,2023-12-07,0,burlington,halton region,"2091 edgebank court, burlington","(43.376680688642296, -79.81782826586526)"
https://www.zolo.ca/burlington-real-estate/4525-lakeshore-road,"4525 Lakeshore Road, Burlington, Shoreacres",4379500,Detached,4,1,6,3500-5000,2-Storey,2023-12-06,5,burlington,halton region,"4525 lakeshore road, burlington","(43.36043991304953, -79.74502934131074)"
https://www.zolo.ca/burlington-real-estate/1477-lakeshore-road/903,"903 - 1477 Lakeshore Road, Burlington, Brant",1879000,Condo Apt,2,,2,1800-1999,Apartment,2023-12-06,30,burlington,halton region,"1477 lakeshore road/903, burlington","(43.324448817095, -79.79651023624302)"
https://www.zolo.ca/burlington-real-estate/3210-dakota-common/a116,"A116 - 3210 Dakota Common N/a, Burlington, Alton",579900,Condo Apt,2,,2,600-699,Apartment,2023-12-05,5,burlington,halton region,"3210 dakota common/a116, burlington","(43.40909531670045, -79.81412504927101)"
https://www.zolo.ca/burlington-real-estate/975-warwick-court/805,"805 - 975 Warwick Court, Burlington, Lasalle",427900,Condo Apt,1,,1,700-799,Apartment,2023-12-05,99,burlington,halton region,"975 warwick court/805, burlington","(43.32296580696615, -79.83018562189778)"
https://www.zolo.ca/burlington-real-estate/610-turner-drive,"610 Turner Drive, Burlington, Shoreacres",895000,Semi-Detached,4,,2,1100-1500,Backsplit 4,2023-12-04,99,burlington,halton region,"610 turner drive, burlington","(43.37045880191516, -79.76002297353)"
https://www.zolo.ca/burlington-real-estate/1510-fisher-avenue,"1510Fisher Avenue, Burlington, Mountainside",,Detached,3,1,2,,Bungalow,2024-01-22,0,burlington,halton region,"1510 fisher avenue, burlington","(43.35861198760503, -79.82643430113161)"
https://www.zolo.ca/burlington-real-estate/5240-dundas-street/b205,"B205 - 5240 Dundas Street, Burlington, Orchard",,Condo Townhouse,2,,2,1000-1199,Loft,2023-12-04,5,burlington,halton region,"5240 dundas street/b205, burlington","(43.412621409358735, -79.80082892803514)"
https://www.zolo.ca/burlington-real-estate/4040-upper-middle-road/118,"118 - 4040 Upper Middle Road, Burlington, Tansley",563465,Condo Apt,1,1,1,600-699,Apartment,2023-12-04,5,burlington,halton region,"4040 upper middle road/118, burlington","(43.37962558650395, -79.80289489952982)"
https://www.zolo.ca/burlington-real-estate/2053-james-street,"2053 James Street,, Burlington",1338888,,2,,3,,2 Level,2023-12-04,0,burlington,halton region,"2053 james street, burlington","(43.327476779617115, -79.79674492953194)"
https://www.zolo.ca/burlington-real-estate/252-walkers-line,"252 Walkers Line, Burlington, Roseland",1860000,Detached,4,,4,2000-2500,2-Storey,2023-12-04,99,burlington,halton region,"252 walkers line, burlington","(43.34804031222501, -79.76357648138124)"
https://www.zolo.ca/burlington-real-estate/329-erindale-drive,"329 Erindale Drive, Burlington, Appleby",1400000,Detached,3,1,3,2000-2500,Bungalow-Raised,2024-01-16,99,burlington,halton region,"329 erindale drive, burlington","(43.3765249947908, -79.73674559022149)"
https://www.zolo.ca/burlington-real-estate/517-markay-common,"517 Markay Common N/a, Burlington, Brant",2089800,Detached,4,,5,2500-3000,2-Storey,2023-12-01,0,burlington,halton region,"517 markay common, burlington","(43.3184680417955, -79.80816246096667)"
